segment_id,road_name,road_type,human_segment_id,internal_id,start_lat,start_lon,end_lat,end_lon,length_m,start_km,end_km,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean,minor_crashes,major_crashes,risk_category,final_safe_speed,corridor_base,corridor_seq
3333,Unnamed Road,Urban Road,URB-03333,3333,12.9305,77.7391,12.9316,77.739,135.4,1333.2,1333.335,14.2719,Aligned,0.9324,0.9376,0.0579,0.0095,-0.0035,30.3869,29.6539,50.9295,24.9819,30.5258,48.6981,88.3679,0.0,27.5616,38.7149,No,0.0,-0.0125,0.9945,Poor,High,1.5494,10.0,10.1847,23.6256,Safe,72.4546,28.2273,20.8959,Aligned,27.6716,34.3054,Side Impact Potential,Rural,2.2864,False,Industrial,Poor Infrastructure,0.1586,Light,False,22.6704,-0.0003,-0.0075,Aligned,32,Unnamed Road,1638
3334,Unnamed Road,Urban Road,URB-03334,3334,12.9316,77.739,12.9321,77.7391,54.8,1333.6,1333.655,22.7062,Aligned,0.6144,0.5712,0.3946,0.0088,0.0065,39.3812,38.028,53.289,14.5817,35.6914,49.1792,72.4616,0.1888,29.0254,34.1249,No,0.0,0.0121,0.9168,Poor,Medium,2.584,10.0,35.0237,30.7881,Moderate Risk,63.3503,40.5247,34.4196,Moderate Misalignment,41.0586,60.1357,Side Impact Potential,Peri-Urban,3.7632,False,Mixed,Active Congestion | Poor Infrastructure,0.7325,Severe,False,11.3351,-0.002,-0.009,Aligned,40,Unnamed Road,1639
3335,Unnamed Road,Urban Road,URB-03335,3335,12.9316,77.7391,12.9305,77.7391,136.4,1334.0,1334.136,41.1727,Moderate Misalignment,0.9532,0.0423,0.9331,0.002,0.0007,30.5078,29.4908,54.8582,55.9636,53.0589,30.7524,82.2842,0.01,38.9684,65.5786,No,0.0,0.0066,1.0369,Good,Medium,3.4126,10.0,10.0,33.3323,Moderate Risk,68.2931,29.0003,35.7801,Moderate Misalignment,36.5931,67.6892,Significant Pedestrian Interaction,Urban,2.6593,False,Mixed,High Pedestrian Interaction | Above Human Tolerance Limit,0.1744,Light,False,28.539,0.0105,-0.0084,Moderate Misalignment,32,Unnamed Road,1640
3336,Unnamed Road,Urban Road,URB-03336,3336,12.9324,77.736,12.9324,77.7354,67.6,1334.4,1334.468,10.4005,Aligned,0.9611,0.9416,-0.0328,0.0038,0.0014,36.3201,37.2374,80.4631,31.8594,35.826,48.9835,74.4656,0.0697,49.8511,28.8866,No,0.0,0.0031,-0.01,Good,Low,1.6622,10.0,10.0,24.0552,Safe,74.04,38.6157,21.9626,Aligned,39.9763,66.0515,Side Impact Potential,Urban,6.0663,False,Mixed,Poor Infrastructure,-0.0224,,False,30.3198,0.0095,-0.0063,Aligned,35,Unnamed Road,1641
3337,Unnamed Road,Urban Road,URB-03337,3337,12.9325,77.7347,12.9324,77.7354,87.0,1334.8,1334.887,40.8471,Moderate Misalignment,0.9939,0.0084,1.0156,0.008,-0.0091,79.2349,78.3969,99.5706,10.0609,14.4546,79.3359,99.2727,0.0,60.0,6.9211,No,0.0,-0.0048,0.0145,Poor,Low,0.1527,10.0,22.6848,27.1117,Moderate Risk,61.2695,80.0526,35.7312,Moderate Misalignment,96.2446,36.2746,Separated Traffic,Rural,3.9345,True,Residential,Poor Infrastructure,0.008,,False,78.8387,-0.0019,0.0113,Moderate Misalignment,79,Unnamed Road,1642
3338,Unnamed Road,Urban Road,URB-03338,3338,12.9321,77.7391,12.9316,77.7391,53.5,1335.2,1335.254,25.5784,Moderate Misalignment,0.5062,0.5122,0.5312,-0.0014,0.0045,80.3675,78.1755,100.0,28.8263,22.7448,79.2759,76.154,0.0,60.0,15.2271,No,0.0,-0.0034,0.0351,Poor,Low,0.4207,10.0,10.0,26.2153,Moderate Risk,67.304,80.9504,31.0263,Moderate Misalignment,87.0622,52.0709,Separated Traffic,Peri-Urban,6.2057,True,Residential,Poor Infrastructure | Above Human Tolerance Limit,-0.0012,,False,73.911,-0.0045,0.0049,Moderate Misalignment,80,Unnamed Road,1643
3339,Unnamed Road,Urban Road,URB-03339,3339,12.9712,77.7268,12.9765,77.7272,627.5,1335.6,1336.228,14.245,Aligned,0.8516,0.9177,0.1702,-0.0027,-0.0112,37.9117,37.4223,79.1559,27.7423,27.0443,50.0615,91.081,0.0,40.926,16.434,No,0.0,-0.0074,0.0113,Good,Low,1.8382,10.0,10.0,21.7007,Safe,74.6347,36.1474,17.8345,Aligned,37.9595,56.4988,Side Impact Potential,Urban,5.9033,False,Industrial,Poor Infrastructure,-0.0054,,False,34.3407,0.0018,-0.002,Aligned,39,Unnamed Road,1644
3340,Unnamed Road,Urban Road,URB-03340,3340,13.0187,77.5576,13.0192,77.5571,76.9,1336.0,1336.077,18.0221,Aligned,0.8277,0.8043,0.2104,-0.0053,-0.0079,38.5482,38.6899,28.596,10.2731,13.2276,49.7114,96.3825,0.2595,28.3387,7.6113,No,0.0,-0.0029,0.073,Good,Medium,2.0519,10.0,27.6488,21.5799,Safe,67.1694,39.0828,25.0593,Aligned,37.7882,32.3786,Side Impact Potential,Rural,1.2311,False,Residential,Poor Infrastructure,-0.0056,,False,31.3461,0.0029,-0.0107,Aligned,39,Unnamed Road,1645
3341,Unnamed Road,Urban Road,URB-03341,3341,13.0377,77.5597,13.0362,77.5587,200.2,1336.4,1336.6,40.0964,Moderate Misalignment,0.9587,0.0825,0.9095,0.0132,0.002,30.5967,29.8701,52.3388,56.1133,53.1643,30.5107,80.3187,0.2146,39.2311,64.7514,No,0.0,0.0047,1.031,Good,Medium,3.313,10.0,10.0668,32.6531,Moderate Risk,69.1557,28.0566,36.87,Moderate Misalignment,37.2831,67.5324,Significant Pedestrian Interaction,Urban,2.8135,False,Mixed,High Pedestrian Interaction | Above Human Tolerance Limit,0.1589,Light,False,28.1517,0.0042,0.0012,Moderate Misalignment,33,Unnamed Road,1646
3342,Unnamed Road,Urban Road,URB-03342,3342,13.0358,77.5584,13.0362,77.5587,54.9,1336.8,1336.855,12.8459,Aligned,0.9045,0.8782,0.1628,0.0038,-0.0061,70.3084,71.7957,98.8052,8.8941,20.029,81.5585,64.6785,0.0899,59.5371,11.6071,No,0.0,0.0001,-0.0838,Poor,Low,0.5228,10.0,10.0,21.0145,Safe,70.2562,70.1214,20.9787,Aligned,71.4807,49.9396,Separated Traffic,Peri-Urban,5.7951,True,Residential,Poor Infrastructure,0.1802,Light,False,55.4045,0.0033,0.0213,Aligned,69,Unnamed Road,1647
3343,Unnamed Road,Urban Road,URB-03343,3343,13.0352,77.5578,13.0348,77.5574,66.4,1337.2,1337.266,43.3862,High Misalignment,0.4308,0.4132,0.1086,0.4224,-0.0063,78.4557,80.5327,98.6176,18.6173,29.894,79.0475,85.6988,0.4025,60.0,25.7316,No,0.0,-0.0083,1.0555,Good,Medium,0.3428,10.0,16.5404,40.6541,Moderate Risk,45.843,79.2156,64.7167,High Misalignment,116.9021,56.6507,Separated Traffic,Peri-Urban,6.9721,True,Residential,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,-0.0005,,False,110.3107,0.0143,0.0036,High Misalignment,81,Unnamed Road,1648
3344,Unnamed Road,Urban Road,URB-03344,3344,13.0348,77.5574,13.0336,77.5557,225.4,1337.6,1337.825,62.5027,High Misalignment,0.7586,0.1855,0.0672,0.7924,0.0017,81.4718,79.7085,98.6314,35.2606,27.4603,79.5997,82.9481,0.495,60.0,15.2839,No,0.0,-0.0054,-0.0282,Good,Low,0.4488,10.0,31.5641,36.6679,Moderate Risk,51.561,80.6586,58.3378,High Misalignment,119.5171,65.6956,Separated Traffic,Urban,8.0784,True,Residential,Speed Limit Misaligned | Above Human Tolerance Limit,0.0077,,False,102.0052,-0.0014,-0.0015,High Misalignment,80,Unnamed Road,1649
3345,Unnamed Road,Urban Road,URB-03345,3345,13.0323,77.5536,13.0319,77.5531,72.2,1338.0,1338.072,33.2428,Moderate Misalignment,0.7525,0.2532,0.7446,0.0144,-0.007,52.41,50.3597,86.9179,11.9169,24.7375,51.0575,93.8902,0.7595,41.7234,11.9488,No,0.0,-0.009,-0.0092,Poor,Medium,2.2939,10.0,30.257,27.5448,Moderate Risk,62.9722,49.7004,32.945,Moderate Misalignment,53.8778,61.7417,Side Impact Potential,Urban,4.9481,True,Residential,Poor Infrastructure,0.0084,,False,44.2406,-0.0012,-0.0155,Moderate Misalignment,53,Unnamed Road,1650
3346,Unnamed Road,Urban Road,URB-03346,3346,13.0319,77.5531,13.031,77.5519,159.2,1338.4,1338.559,11.4754,Aligned,0.9772,0.9994,0.0082,-0.004,0.0001,26.8269,26.6058,50.1227,50.8742,31.3221,48.8574,72.5242,0.0,42.3972,23.6479,No,0.0,0.0028,0.009,Good,Medium,3.0314,10.0,10.0498,19.4203,Safe,80.4987,27.8754,17.5096,Aligned,25.1801,65.1036,Side Impact Potential,Urban,3.3883,False,Residential,Meets Safe System Standards,0.1674,Light,False,20.4573,0.0125,-0.0191,Aligned,27,Unnamed Road,1651
3347,Unnamed Road,Urban Road,URB-03347,3347,13.031,77.5519,13.0308,77.5517,37.9,1338.8,1338.838,11.5478,Aligned,0.9443,0.904,0.0179,0.0014,-0.0176,34.8626,36.5994,70.2303,21.1993,29.6196,50.4536,66.1606,0.7031,49.3131,21.2075,No,0.0,-0.0067,-0.0023,Poor,Medium,2.3046,10.0,10.028,24.3584,Safe,72.4583,36.772,20.4032,Aligned,37.1632,62.6499,Side Impact Potential,Urban,1.8414,False,Commercial,Poor Infrastructure,0.1977,Light,False,27.2001,-0.0051,0.0057,Aligned,35,Unnamed Road,1652
3348,Unnamed Road,Urban Road,URB-03348,3348,13.0336,77.5557,13.0328,77.5543,184.6,1339.2,1339.385,39.4428,Moderate Misalignment,0.9835,0.0519,0.9624,0.0015,-0.0072,51.1208,49.1291,79.6018,17.9037,29.755,50.8567,100.0,0.6794,49.8882,24.3872,No,0.0,0.0057,-0.0225,Good,Medium,1.8076,10.0,19.3876,28.2574,Moderate Risk,65.6183,49.5219,31.4346,Moderate Misalignment,60.1202,57.117,Side Impact Potential,Urban,3.0446,True,Residential,Poor Infrastructure,-0.0028,,False,49.0851,0.0051,0.0166,Moderate Misalignment,48,Unnamed Road,1653
3349,Unnamed Road,Urban Road,URB-03349,3349,13.0352,77.5578,13.0355,77.5582,53.4,1339.6,1339.653,13.3953,Aligned,0.894,0.9201,0.0586,0.0002,0.0045,40.109,39.508,53.0603,17.846,29.5168,49.4459,88.8668,0.1905,39.0633,19.8087,No,0.0,-0.003,-0.0064,Poor,Low,1.6353,10.0,10.0,24.0517,Safe,72.4301,41.0354,20.6723,Aligned,40.3173,58.7638,Side Impact Potential,Peri-Urban,2.8613,False,Residential,Poor Infrastructure,0.0197,,False,32.8597,0.0041,0.0063,Aligned,42,Unnamed Road,1654
3350,Unnamed Road,Urban Road,URB-03350,3350,13.0355,77.5582,13.0358,77.5584,44.4,1340.0,1340.044,11.6473,Aligned,0.9478,0.9493,0.0283,-0.0083,0.0065,32.8586,33.532,49.2368,28.5912,25.0176,47.7588,92.1314,0.0,29.8951,25.2795,No,0.0,0.0029,1.0122,Poor,Low,1.2438,10.0,10.2326,20.7939,Safe,74.4737,32.5683,17.0614,Aligned,30.7667,37.7614,Side Impact Potential,Rural,1.8342,False,Residential,Poor Infrastructure,0.1378,Light,False,24.3903,0.0008,0.0082,Aligned,34,Unnamed Road,1655
3351,Unnamed Road,Urban Road,URB-03351,3351,13.0328,77.5543,13.0323,77.5536,96.9,1340.4,1340.497,14.6903,Aligned,0.8786,0.8599,0.1226,-0.011,0.0074,47.8811,48.3675,99.9861,0.0,19.6023,77.2033,72.356,0.0,60.0,10.2104,No,0.0,0.0041,-0.0013,Poor,High,0.1655,10.0,10.2978,21.9127,Safe,68.5556,49.1745,20.1994,Aligned,49.0689,46.431,Separated Traffic,Rural,8.1805,True,Residential,Poor Infrastructure,0.0051,,False,40.57,0.0068,0.0043,Aligned,49,Unnamed Road,1656
3352,Unnamed Road,Urban Road,URB-03352,3352,13.0358,77.549,13.0342,77.5478,216.1,1340.8,1341.016,11.084,Aligned,0.947,0.9666,0.0674,-0.0048,0.0123,25.2822,27.5554,78.3276,10.7867,21.4789,48.8349,69.875,0.0834,59.2714,8.5424,No,0.0,-0.0009,-0.0194,Good,Medium,2.499,10.0,10.0,22.4272,Safe,71.2385,24.5388,18.2417,Aligned,22.5599,59.3622,Side Impact Potential,Urban,5.9846,False,Mixed,Poor Infrastructure,0.1601,Light,False,19.5684,0.0162,-0.0063,Aligned,26,Unnamed Road,1657
3353,Unnamed Road,Urban Road,URB-03353,3353,13.0342,77.5478,13.0317,77.549,343.7,1341.2,1341.544,25.9233,Aligned,0.5833,0.5714,0.3913,0.0242,0.003,77.4791,79.7902,97.9351,0.0,15.4726,80.7947,80.0833,0.0,60.0,9.1422,No,0.0,0.0165,-0.0061,Poor,Low,0.1528,10.0,10.0607,26.2156,Moderate Risk,60.5698,77.979,29.3235,Moderate Misalignment,82.7688,36.0944,Separated Traffic,Rural,8.1954,True,Mixed,Poor Infrastructure | Above Human Tolerance Limit,-0.021,,False,74.0787,0.0097,0.0002,Aligned,78,Unnamed Road,1658
3354,Unnamed Road,Urban Road,URB-03354,3354,13.0321,77.5509,13.0323,77.5536,351.0,1341.6,1341.951,35.9137,Moderate Misalignment,0.829,0.1354,0.807,0.0063,-0.0037,31.015,28.5031,53.2846,39.3878,45.7931,31.9462,95.6378,0.0,31.0794,50.4759,No,0.0,0.0049,2.033,Poor,Low,2.73,10.0,24.0751,29.3567,Moderate Risk,68.1987,27.1888,31.615,Moderate Misalignment,34.9149,57.8546,Significant Pedestrian Interaction,Urban,2.9685,False,Mixed,High Pedestrian Interaction,0.0126,,False,30.8309,0.0085,-0.0195,Moderate Misalignment,30,Unnamed Road,1659
3355,Unnamed Road,Urban Road,URB-03355,3355,13.0317,77.549,13.0321,77.5509,212.4,1342.0,1342.212,22.1526,Aligned,0.7754,0.7233,0.1292,0.084,0.0094,53.915,54.4165,98.5487,10.6112,25.0306,80.3705,82.2229,0.0,59.3078,16.3796,No,0.0,0.0061,0.0279,Poor,Medium,0.374,10.0,10.0,23.5907,Safe,69.2071,55.3932,21.2575,Aligned,56.6827,58.5618,Separated Traffic,Peri-Urban,4.86,True,Industrial,Poor Infrastructure,0.0038,,False,47.9766,-0.0013,0.0072,Aligned,53,Unnamed Road,1660
3356,Unnamed Road,Urban Road,URB-03356,3356,13.0416,77.5472,13.0419,77.5472,481.4,1342.4,1342.881,40.4593,Moderate Misalignment,0.8799,0.061,0.8499,0.0673,-0.0031,31.3288,28.7489,77.3387,40.6967,41.8314,29.8205,70.0776,5.187,49.3253,44.6886,No,0.0,-0.0065,0.9847,Good,High,1.5329,10.0,10.0,36.4242,Moderate Risk,57.9946,29.9078,47.2472,Moderate Misalignment,38.0967,55.5557,Significant Pedestrian Interaction,Urban,2.0409,True,Residential,High Pedestrian Interaction | Above Human Tolerance Limit,0.1682,Light,False,31.4266,0.9973,-0.0024,Moderate Misalignment,30,Unnamed Road,1661
3357,Unnamed Road,Urban Road,URB-03357,3357,12.9729,77.4915,12.9732,77.4911,59.1,1342.8,1342.859,11.3043,Aligned,0.9632,0.9489,0.0053,-0.0093,0.0007,31.3526,30.9943,83.3203,8.1255,27.1485,49.1744,80.1513,0.4619,38.9691,15.233,No,0.0,0.0092,0.0124,Good,Low,1.9519,10.0,10.03,24.1244,Safe,69.592,34.8069,20.1825,Aligned,33.3609,60.9303,Side Impact Potential,Urban,3.083,True,Residential,Poor Infrastructure,-0.0092,,False,26.473,0.0062,-0.0196,Aligned,32,Unnamed Road,1662
3358,Unnamed Road,Urban Road,URB-03358,3358,12.9732,77.4911,12.9734,77.4902,94.3,1343.2,1343.294,12.6877,Aligned,0.9203,0.9135,0.0954,-0.0068,0.0024,59.7442,57.2621,98.2679,36.2712,24.6436,79.2309,73.7846,0.4299,60.0,12.2728,No,0.0,0.0022,0.0618,Good,High,0.5221,10.0,10.3517,19.4352,Safe,76.5092,58.312,15.3959,Aligned,56.3892,60.1508,Separated Traffic,Urban,3.9458,True,Residential,Meets Safe System Standards,0.0141,,False,52.9058,0.0079,0.0016,Aligned,57,Unnamed Road,1663
3359,Unnamed Road,Urban Road,URB-03359,3359,12.9732,77.4911,12.9736,77.4911,50.5,1343.6,1343.651,9.4057,Aligned,0.9892,0.9645,-0.0064,-0.0046,-0.0081,33.0797,30.579,71.7497,40.6298,32.5633,50.0993,76.8046,0.1388,40.4609,27.1646,No,0.0,0.0005,0.0335,Poor,High,2.0551,10.0,10.1569,21.1348,Safe,76.8602,30.4743,18.3533,Aligned,32.6324,59.1511,Side Impact Potential,Urban,2.1738,False,Residential,Meets Safe System Standards,0.1798,Light,False,25.0214,-0.0046,-0.0111,Aligned,32,Unnamed Road,1664
3360,Unnamed Road,Urban Road,URB-03360,3360,12.9732,77.4911,12.9724,77.4908,96.5,1344.0,1344.097,40.1174,Moderate Misalignment,0.9701,-0.0013,0.9241,0.0223,0.0031,81.2943,81.0297,100.0,27.5063,25.877,80.0875,96.5112,0.0,60.0,14.3932,No,0.0,0.0005,-0.0017,Good,High,0.3368,10.0,16.44,26.6921,Moderate Risk,65.9126,81.1288,33.757,Moderate Misalignment,94.4096,61.6813,Separated Traffic,Peri-Urban,5.9518,True,Residential,Poor Infrastructure,0.0142,,False,83.4975,0.0053,0.0044,Moderate Misalignment,81,Unnamed Road,1665
3361,Unnamed Road,Urban Road,URB-03361,3361,12.9716,77.4922,12.9713,77.4923,33.8,1344.4,1344.434,11.734,Aligned,0.9937,0.9848,0.0078,-0.0033,-0.0051,32.4814,33.5037,77.9586,30.7268,37.1972,49.2451,81.8507,0.4847,42.2064,32.3307,No,0.0,-0.0011,0.9771,Poor,Medium,1.6946,10.0,10.0,25.0199,Moderate Risk,72.7632,35.892,21.557,Aligned,31.3488,66.3027,Side Impact Potential,Urban,5.0659,False,Commercial,Poor Infrastructure,-0.017,,False,29.1527,0.0007,0.0002,Aligned,31,Unnamed Road,1666
3362,Unnamed Road,Urban Road,URB-03362,3362,12.9711,77.4927,12.9713,77.4923,58.6,1344.8,1344.859,24.3557,Aligned,0.7308,0.6863,0.1255,0.1708,-0.0158,61.2322,60.3997,99.2366,10.6401,21.2257,80.8834,84.2686,0.5296,60.0,6.3838,No,0.0,-0.0059,-0.0075,Good,Low,0.3787,10.0,10.3091,21.0224,Safe,70.0124,58.1399,18.9145,Aligned,56.5376,56.7411,Separated Traffic,Peri-Urban,7.1015,True,Residential,Poor Infrastructure,0.0011,,False,49.0559,0.0029,-0.0049,Aligned,62,Unnamed Road,1667
3363,Unnamed Road,Urban Road,URB-03363,3363,12.9707,77.4928,12.9711,77.4927,45.1,1345.2,1345.245,25.1122,Moderate Misalignment,0.5506,0.3913,0.5444,-0.006,-0.002,48.7831,48.0796,48.7679,0.0,24.6407,49.2439,94.196,0.1373,41.1016,16.2792,No,0.0,0.0029,0.0075,Poor,Medium,4.1179,10.0,29.5256,30.3517,Moderate Risk,59.1745,49.5699,34.2594,Moderate Misalignment,53.1594,57.1928,Side Impact Potential,Urban,2.1099,False,Commercial,Poor Infrastructure,0.019,,False,44.4146,0.005,0.0038,Moderate Misalignment,49,Unnamed Road,1668
3364,Unnamed Road,Urban Road,URB-03364,3364,12.9726,77.4917,12.9729,77.4915,40.1,1345.6,1345.64,11.528,Aligned,0.938,0.9087,0.0154,0.0017,-0.0006,80.9502,79.4306,97.6927,0.1575,16.2168,77.3066,15.8247,0.2123,60.0,10.3937,No,0.0,-0.0105,-0.0171,Poor,Medium,0.2455,10.0,10.0,23.5305,Safe,64.8166,81.8611,23.8554,Aligned,83.2374,32.7929,Separated Traffic,Rural,5.2456,True,Industrial,Active Congestion | Poor Infrastructure,0.7265,Severe,False,24.4897,-0.0078,0.0046,Aligned,80,Unnamed Road,1669
3365,Unnamed Road,Urban Road,URB-03365,3365,12.9747,77.4911,12.9766,77.4913,218.5,1346.0,1346.218,37.1769,Moderate Misalignment,0.8531,0.1741,0.8638,-0.0188,0.0038,46.9993,47.5075,53.2722,20.6705,31.9833,48.3061,95.6873,0.0645,40.2759,24.4063,No,0.0,-0.0054,-0.0139,Good,Medium,2.7981,10.0,16.3965,26.3882,Moderate Risk,68.4628,47.6761,27.3654,Moderate Misalignment,45.8918,60.3652,Side Impact Potential,Urban,4.111,False,Residential,Poor Infrastructure,-0.0007,,False,37.1532,-0.0053,-0.0014,Moderate Misalignment,48,Unnamed Road,1670
3366,Unnamed Road,Urban Road,URB-03366,3366,12.9747,77.4911,12.974,77.4911,75.6,1346.4,1346.476,19.4442,Aligned,0.7167,0.7361,0.2703,0.0145,-0.002,69.9608,70.8572,100.0,2.5549,14.7395,80.88,77.3817,0.0312,60.0,10.3673,No,0.0,0.0023,-0.0712,Poor,Low,0.2664,10.0,10.3754,20.8803,Safe,68.9885,66.8247,16.9212,Aligned,69.6371,32.8737,Separated Traffic,Rural,6.0813,True,Industrial,Poor Infrastructure,0.1611,Light,False,55.5109,0.0192,-0.0013,Aligned,71,Unnamed Road,1671
3367,Unnamed Road,Urban Road,URB-03367,3367,12.9705,77.4931,12.9707,77.4928,45.2,1346.8,1346.845,25.1601,Aligned,0.5173,0.5176,0.4468,-0.0014,-0.004,36.0568,35.3032,27.7738,14.2751,25.5444,48.0353,99.4821,0.5112,30.2947,16.5304,No,0.0,0.0034,-0.0429,Poor,Medium,3.0848,10.0,23.9821,25.9943,Moderate Risk,65.534,35.9753,29.1163,Moderate Misalignment,38.2395,57.3803,Side Impact Potential,Peri-Urban,1.7843,False,Residential,Poor Infrastructure,-0.0119,,False,31.369,0.0117,0.0011,Aligned,36,Unnamed Road,1672
3368,Unnamed Road,Urban Road,URB-03368,3368,12.9705,77.4902,12.9718,77.4906,150.0,1347.2,1347.35,11.8276,Aligned,0.9776,0.9677,0.06,-0.005,-0.0001,25.0957,27.3874,53.5135,24.7157,28.3394,51.5345,85.33,0.4333,28.7942,18.2782,No,0.0,0.005,1.0143,Good,Medium,3.0197,10.0,10.4962,22.0809,Safe,73.7567,27.0284,18.5708,Aligned,26.1626,59.0207,Side Impact Potential,Urban,2.8482,False,Mixed,Poor Infrastructure,0.174,Light,False,19.2893,-0.0023,-0.002,Aligned,24,Unnamed Road,1673
3369,Unnamed Road,Urban Road,URB-03369,3369,12.9745,77.4878,12.9742,77.4883,55.1,1347.6,1347.655,11.1359,Aligned,0.9207,0.9455,0.0609,-0.0026,0.0083,39.7552,39.4264,59.3076,10.0858,20.8772,70.0976,91.8544,0.0,40.1464,15.3356,No,0.0,0.0016,0.0064,Poor,Medium,0.9812,10.0,10.1035,21.5255,Safe,70.4212,36.7529,17.5314,Aligned,38.4564,42.0272,Separated Traffic,Rural,1.9643,True,Residential,Poor Infrastructure,0.003,,False,32.5439,0.0097,0.0216,Aligned,40,Unnamed Road,1674
3370,Unnamed Road,Urban Road,URB-03370,3370,12.9741,77.4885,12.9742,77.4883,31.6,1348.0,1348.032,10.0107,Aligned,0.9713,0.9454,-0.001,-0.0095,0.0094,18.503,18.7333,28.5483,25.5769,28.3203,31.135,90.4292,0.0,20.7735,27.4485,No,0.0,-0.0087,0.9873,Poor,Low,1.6648,10.0,10.0,22.6951,Safe,72.9728,19.3553,18.9362,Aligned,18.2672,40.8151,Significant Pedestrian Interaction,Rural,1.2951,False,Industrial,High Pedestrian Interaction | Poor Infrastructure,0.1408,Light,False,12.3739,-0.0082,0.001,Aligned,22,Unnamed Road,1675
3371,Unnamed Road,Urban Road,URB-03371,3371,12.9721,77.4907,12.9718,77.4906,35.5,1348.4,1348.436,36.0509,Moderate Misalignment,0.895,0.1178,0.8865,0.0099,0.0169,35.9521,34.2195,49.272,50.1484,45.004,50.6855,98.8209,0.5464,29.8423,52.0665,No,0.0,-0.0083,1.0071,Poor,Medium,2.6244,10.0,14.0229,27.1733,Moderate Risk,74.2756,33.4243,27.3584,Moderate Misalignment,37.6004,59.8778,Side Impact Potential,Urban,1.9989,False,Industrial,Meets Safe System Standards,-0.0004,,False,32.9889,0.0058,0.0092,Moderate Misalignment,34,Unnamed Road,1676
3372,Unnamed Road,Urban Road,URB-03372,3372,12.9701,77.4931,12.9705,77.4931,39.8,1348.8,1348.84,15.9139,Aligned,0.8643,0.8492,0.1141,-0.0006,-0.0103,47.1168,37.1146,97.8386,37.0625,28.5514,79.3774,65.2178,40.0158,59.2834,15.583,Yes,0.0,0.9873,0.0232,Poor,Low,0.5823,10.0,10.0,31.0596,Moderate Risk,68.9119,47.0734,18.7572,Aligned,45.448,68.951,Separated Traffic,Urban,4.7937,True,Industrial,Meets Safe System Standards,0.1568,Light,False,37.6018,0.014,-0.0019,Aligned,49,Unnamed Road,1677
3373,Unnamed Road,Urban Road,URB-03373,3373,12.9721,77.4907,12.9724,77.4908,32.1,1349.2,1349.232,29.6661,Moderate Misalignment,0.5043,0.3925,0.4964,0.0679,-0.0042,59.6443,60.0762,99.722,5.6342,20.5529,78.7808,90.6267,0.1579,60.0,4.2995,No,0.0,0.008,-0.0555,Good,High,0.6878,10.0,10.143,21.9553,Safe,69.5575,61.1658,19.3743,Aligned,58.6447,57.3221,Separated Traffic,Urban,5.8472,True,Industrial,Poor Infrastructure,-0.0126,,False,52.8411,0.0046,-0.0041,Moderate Misalignment,61,Unnamed Road,1678
3374,Unnamed Road,Urban Road,URB-03374,3374,12.9716,77.4922,12.9719,77.4921,41.4,1349.6,1349.641,100.0,Critical Misalignment,0.9961,-0.0027,0.0074,-0.0038,1.0051,29.2377,29.7279,99.1882,57.7173,46.1137,29.4497,39.9613,0.078,60.0,50.5834,No,0.0,-0.0029,2.9135,Good,Low,0.4606,10.0,10.0,55.1887,High Risk,31.8983,30.5504,99.819,Critical Misalignment,60.501,58.8324,Significant Pedestrian Interaction,Urban,7.9412,True,Residential,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,-0.0139,,False,49.4335,-0.0083,-0.0168,Critical Misalignment,30,Unnamed Road,1679
3375,Unnamed Road,Urban Road,URB-03375,3375,12.974,77.4911,12.9736,77.4911,40.9,1350.0,1350.041,9.0821,Aligned,0.9778,1.0012,0.0207,0.0117,-0.004,20.0881,20.9668,30.3348,1.3421,20.2742,49.4654,83.0438,0.0,27.8999,5.6405,No,0.0,-0.0012,-0.0497,Poor,Low,3.4092,10.0,10.0,23.1165,Safe,67.6281,21.9026,19.3236,Aligned,22.9691,57.9285,Side Impact Potential,Peri-Urban,2.0685,False,Commercial,Poor Infrastructure,-0.0077,,False,16.4849,0.0013,-0.0012,Aligned,20,Unnamed Road,1680
